Month,story_id,Region,Event count
June-2026,40274689,Delhi Division,71
June-2026,40274691,Jharkhand,71
June-2026,40274691,Riyadh Province,71
June-2026,40274691,Uttarakhand,71
June-2026,40274703,Uttarakhand,71
June-2026,40274707,Bihar,71
June-2026,40274707,Madhya Pradesh,71
June-2026,40274708,Chhattisgarh,71
June-2026,40274709,Delhi Division,71
June-2026,40274716,Delhi Division,71
June-2026,40274729,Kerala,71
June-2026,40274729,Ontario,71
June-2026,40274731,Delhi Division,71
June-2026,40274732,Uttar Pradesh,71
June-2026,40274735,Madhya Pradesh,71
June-2026,40274736,Karnataka,71
June-2026,40274750,Maharashtra,71
June-2026,40274752,Bihar,71
June-2026,40274760,Delhi Division,71
June-2026,40274764,Madhya Pradesh,71
June-2026,40274767,Delhi Division,71
June-2026,40274787,Uttarakhand,71
June-2026,40274787,West Bengal,71
June-2026,40274789,Gujarat,71
June-2026,40274798,West Bengal,71
June-2026,40274804,Kerala,71
June-2026,40274810,Bihar,71
June-2026,40274810,Delhi Division,71
June-2026,40274815,Karnataka,71
June-2026,40274819,Telangana,71
June-2026,40274825,Maharashtra,71
June-2026,40274827,Rajasthan,71
June-2026,40274837,Ropar Division,71
June-2026,40274848,Dubai,71
June-2026,40274851,Punjab,71
June-2026,40274862,Uttar Pradesh,71
June-2026,40274868,Delhi Division,71
June-2026,40274881,Rajasthan,71
June-2026,40274884,Uttar Pradesh,71
June-2026,40274894,Jammu and Kashmir,71
June-2026,40274911,Bihar,71
June-2026,40274911,Gujarat,71
June-2026,40274932,Uttarakhand,71
June-2026,40274934,Uttar Pradesh,71
June-2026,40274947,Jharkhand,71
June-2026,40274949,Kerala,71
June-2026,40274961,California,71
June-2026,40274963,Odisha,71
June-2026,40274967,Karnataka,71
June-2026,40274967,Tamil Nadu,71
June-2026,40274967,West Bengal,71
June-2026,40274979,Ropar Division,71
June-2026,40275001,Uttarakhand,71
June-2026,40275002,Uttarakhand,71
June-2026,40275008,Himachal Pradesh,71
June-2026,40275012,Haryana,71
June-2026,40275013,Jharkhand,71
June-2026,40275026,Maharashtra,71
June-2026,40275031,British Columbia,71
June-2026,40275045,Chhattisgarh,71
June-2026,40275045,Ropar Division,71
June-2026,40275045,Uttarakhand,71
June-2026,40275054,Gujarat,71
June-2026,40275054,Uttar Pradesh,71
June-2026,40275058,Delhi Division,71
June-2026,40275061,Rajasthan,71
June-2026,40275068,Haryana,71
June-2026,40275072,California,71
June-2026,40275072,Karnataka,71
June-2026,40275073,Punjab,71
June-2026,40275075,Punjab,71
June-2026,40275086,Assam,71
June-2026,40275086,Himachal Pradesh,71
June-2026,40275106,Delhi Division,71
June-2026,40275108,Delhi Division,71
June-2026,40275114,Chhattisgarh,71
June-2026,40275116,Haryana,71
June-2026,40275124,Goa,71
June-2026,40275127,Haryana,71
June-2026,40275130,Uttarakhand,71
June-2026,40275142,Bihar,71
June-2026,40275159,Delhi Division,71
June-2026,40275163,Bihar,71
June-2026,40275163,Gujarat,71
June-2026,40275163,Maharashtra,71
June-2026,40275175,Arunachal Pradesh,71
June-2026,40275176,Madhya Pradesh,71
June-2026,40275184,West Bengal,71
June-2026,40275187,Bihar,71
June-2026,40275187,Rajasthan,71
June-2026,40275189,Rajasthan,71
June-2026,40275192,Maharashtra,71
June-2026,40275195,West Bengal,71
June-2026,40275196,Uttar Pradesh,71
June-2026,40275198,Madhya Pradesh,71
June-2026,40275206,Sharjah,71
June-2026,40275206,Tamil Nadu,71
June-2026,40275207,Ropar Division,71
June-2026,40275210,Uttar Pradesh,71
June-2026,40275214,Rajasthan,71
June-2026,40275224,Himachal Pradesh,71
June-2026,40275233,Karnataka,71
June-2026,40275253,Haryana,71
June-2026,40275253,Rajasthan,71
June-2026,40275255,Uttar Pradesh,71
June-2026,40275263,Chhattisgarh,71
June-2026,40275263,Odisha,71
June-2026,40275264,Madhya Pradesh,71
June-2026,40275272,Maharashtra,71
June-2026,40275272,Rajasthan,71
June-2026,40275279,Assam,71
June-2026,40275286,Uttar Pradesh,71
June-2026,40275290,West Bengal,71
June-2026,40275291,Uttar Pradesh,71
June-2026,40275293,Uttarakhand,71
June-2026,40275297,Delhi Division,71
June-2026,40275298,Chhattisgarh,71
June-2026,40275303,Uttar Pradesh,71
June-2026,40275319,Maharashtra,71
June-2026,40275334,Uttar Pradesh,71
June-2026,40275338,West Bengal,71
June-2026,40275339,Madhya Pradesh,71
June-2026,40275340,Rajasthan,71
June-2026,40275341,Jharkhand,71
June-2026,40275344,Maharashtra,71
June-2026,40275346,Uttarakhand,71
June-2026,40275347,Telangana,71
June-2026,40275355,Uttarakhand,71
June-2026,40275365,Uttarakhand,71
June-2026,40275368,Chhattisgarh,71
June-2026,40275369,Tamil Nadu,71
June-2026,40275372,Chhattisgarh,71
June-2026,40275373,Chhattisgarh,71
June-2026,40275374,Uttar Pradesh,71
June-2026,40275377,Haryana,71
June-2026,40275377,Ropar Division,71
June-2026,40275381,Maharashtra,71
June-2026,40275401,Rajasthan,71
June-2026,40275414,Madhya Pradesh,71
June-2026,40275417,New Jersey,71
June-2026,40275421,Haryana,71
June-2026,40275428,Jharkhand,71
June-2026,40275440,Uttar Pradesh,71
June-2026,40275444,Punjab,71
June-2026,40275445,Haryana,71
June-2026,40275445,West Bengal,71
June-2026,40275447,Bagmati Province,71
June-2026,40275447,Doha Municipality,71
June-2026,40275451,Jammu and Kashmir,71
June-2026,40275452,Odisha,71
June-2026,40275452,Uttarakhand,71
June-2026,40275468,Bihar,71
June-2026,40275472,Uttar Pradesh,71
June-2026,40275481,Delhi Division,71
June-2026,40275481,Gujarat,71
June-2026,40275481,Rajasthan,71
June-2026,40275497,Karnataka,71
June-2026,40275506,Meghalaya,71
June-2026,40275506,Virginia,71
June-2026,40275519,Punjab,71
June-2026,40275520,Odisha,71
June-2026,40275520,Uttarakhand,71
June-2026,40275554,Odisha,71
June-2026,40275566,Madhya Pradesh,71
June-2026,40275571,Himachal Pradesh,71
June-2026,40275571,Madhya Pradesh,71
June-2026,40275575,Jammu and Kashmir,71
June-2026,40275576,Delhi Division,71
June-2026,40275582,Bihar,71
June-2026,40275589,Uttar Pradesh,71
June-2026,40275592,Delhi Division,71
June-2026,40275594,Bihar,71
June-2026,40275595,Odisha,71
June-2026,40275598,West Bengal,71
June-2026,40275599,Maharashtra,71
June-2026,40275609,Bihar,71
June-2026,40275610,Uttar Pradesh,71
June-2026,40275616,Uttar Pradesh,71
June-2026,40275621,Himachal Pradesh,71
June-2026,40275623,Bihar,71
June-2026,40275624,Chhattisgarh,71
June-2026,40275624,Punjab,71
June-2026,40275624,Uttarakhand,71
June-2026,40275624,West Bengal,71
June-2026,40275626,Haryana,71
June-2026,40275628,Gujarat,71
June-2026,40275632,West Bengal,71
June-2026,40275635,Maharashtra,71
June-2026,40275644,Delhi Division,71
June-2026,40275663,Texas,71
June-2026,40275667,Uttar Pradesh,71
June-2026,40275680,Rajasthan,71
June-2026,40275687,Bihar,71
June-2026,40275687,Gujarat,71
June-2026,40275700,Gujarat,71
June-2026,40275701,Madhya Pradesh,71
June-2026,40275711,Ontario,71
June-2026,40275711,Tripura,71
June-2026,40275723,Riyadh Province,71
June-2026,40275734,Madhya Pradesh,71
June-2026,40275735,Bihar,71
June-2026,40275740,Punjab,71
June-2026,40275741,Karnataka,71
June-2026,40275743,Uttar Pradesh,71
June-2026,40275753,Jammu and Kashmir,71
June-2026,40275766,Delhi Division,71
June-2026,40275769,Bihar,71
June-2026,40275790,Gujarat,71
June-2026,40275790,Maharashtra,71
June-2026,40275792,Bihar,71
June-2026,40275793,Madhya Pradesh,71
June-2026,40275799,New York,71
June-2026,40275803,Uttar Pradesh,71
June-2026,40275808,Maharashtra,71
June-2026,40275809,Himachal Pradesh,71
June-2026,40275811,Maharashtra,71
June-2026,40275818,Punjab,71
June-2026,40275827,Goa,71
June-2026,40275827,Sindh,71
June-2026,40275833,Uttar Pradesh,71
June-2026,40275842,Uttar Pradesh,71
June-2026,40275850,Gujarat,71
June-2026,40275851,Haryana,71
June-2026,40275851,Madhya Pradesh,71
June-2026,40275853,Jammu and Kashmir,71
June-2026,40275864,Bihar,71
June-2026,40275868,Ropar Division,71
June-2026,40275890,Goa,71
June-2026,40275890,Jharkhand,71
June-2026,40275894,Chhattisgarh,71
June-2026,40275904,Andhra Pradesh,71
June-2026,40275904,Manipur,71
June-2026,40275908,Madhya Pradesh,71
June-2026,40275908,Punjab,71
June-2026,40275908,Rajasthan,71
June-2026,40275910,Punjab,71
June-2026,40275917,Tripura,71
June-2026,40275925,West Bengal,71
June-2026,40275938,Bihar,71
June-2026,40275942,Tripura,71
June-2026,40275950,Haryana,71
June-2026,40275954,Goa,71
June-2026,40275960,Maharashtra,71
June-2026,40275967,Himachal Pradesh,71
June-2026,40275971,Delhi Division,71
June-2026,40275993,Jammu and Kashmir,71
June-2026,40275997,Bihar,71
June-2026,40276013,Uttarakhand,71
June-2026,40276013,West Bengal,71
June-2026,40276021,Odisha,71
June-2026,40276045,West Bengal,71
June-2026,40276049,Delhi Division,71
June-2026,40276049,Haryana,71
June-2026,40276059,Tripura,71
June-2026,40276061,Delhi Division,71
June-2026,40276079,Abu Dhabi,71
June-2026,40276079,Dubai,71
June-2026,40276091,Uttar Pradesh,71
June-2026,40276095,Himachal Pradesh,71
June-2026,40276105,Punjab,71
June-2026,40276121,Delhi Division,71
June-2026,40276122,Madhya Pradesh,71
June-2026,40276123,Telangana,71
June-2026,40276123,West Bengal,71
June-2026,40276138,Maharashtra,71
June-2026,40276143,Tamil Nadu,71
June-2026,40276161,Delhi Division,71
June-2026,40276187,Haryana,71
June-2026,40276187,Karnataka,71
June-2026,40276188,Bihar,71
June-2026,40276195,Gujarat,71
June-2026,40276198,Madhya Pradesh,71
June-2026,40276204,Rajasthan,71
June-2026,40276207,Bihar,71
June-2026,40276217,Bihar,71
June-2026,40276217,Gujarat,71
June-2026,40276217,Madhya Pradesh,71
June-2026,40276230,Jharkhand,71
June-2026,40276230,Uttarakhand,71
June-2026,40276236,Kerala,71
June-2026,40276243,Chhattisgarh,71
June-2026,40276251,Punjab,71
June-2026,40276265,Haryana,71
June-2026,40276287,Ropar Division,71
June-2026,40276288,Gujarat,71
June-2026,40276288,Madhya Pradesh,71
June-2026,40276291,Karnataka,71
June-2026,40276301,Maharashtra,71
June-2026,40276305,Jammu and Kashmir,71
June-2026,40276314,Haryana,71
June-2026,40276325,Bihar,71
June-2026,40276331,Maharashtra,71
June-2026,40276344,Delhi Division,71
June-2026,40276344,Telangana,71
June-2026,40276351,Jharkhand,71
June-2026,40276358,Gujarat,71
June-2026,40276374,Haryana,71
June-2026,40276381,Rajasthan,71
June-2026,40276383,Goa,71
June-2026,40276396,Karnataka,71
June-2026,40276396,Odisha,71
June-2026,40276398,Arunachal Pradesh,71
June-2026,40276404,Delhi Division,71
June-2026,40276405,Himachal Pradesh,71
June-2026,40276405,Uttarakhand,71
June-2026,40276429,Delhi Division,71
June-2026,40276431,Uttar Pradesh,71
June-2026,40276437,Uttar Pradesh,71
June-2026,40276447,Jammu and Kashmir,71
June-2026,40276459,Uttar Pradesh,71
June-2026,40276464,Bihar,71
June-2026,40276464,Chhattisgarh,71
June-2026,40276464,Telangana,71
June-2026,40276476,Goa,71
June-2026,40276478,West Bengal,71
June-2026,40276481,Punjab,71
June-2026,40276481,West Bengal,71
June-2026,40276490,Gujarat,71
June-2026,40276495,Delhi Division,71
June-2026,40276513,Maharashtra,71
June-2026,40276521,Punjab,71
June-2026,40276533,Telangana,71
June-2026,40276535,Telangana,71
June-2026,40276535,West Bengal,71
June-2026,40276536,Haryana,71
June-2026,40276546,Haryana,71
June-2026,40276546,Rajasthan,71
June-2026,40276547,Gujarat,71
June-2026,40276554,Chhattisgarh,71
June-2026,40276554,Punjab,71
June-2026,40276556,Delhi Division,71
June-2026,40276556,Uttar Pradesh,71
June-2026,40276564,Arunachal Pradesh,71
June-2026,40276578,Maharashtra,71
June-2026,40276592,Jammu and Kashmir,71
June-2026,40276594,Delhi Division,71
June-2026,40276596,West Bengal,71
June-2026,40276599,Haryana,71
June-2026,40276607,Bihar,71
June-2026,40276610,Uttar Pradesh,71
June-2026,40276617,West Bengal,71
June-2026,40276626,Riyadh Province,71
June-2026,40276635,Delhi Division,71
June-2026,40276645,Uttarakhand,71
June-2026,40276646,Bihar,71
June-2026,40276646,Uttar Pradesh,71
June-2026,40276660,Uttar Pradesh,71
June-2026,40276668,Uttar Pradesh,71
June-2026,40276673,West Bengal,71
June-2026,40276674,Haryana,71
June-2026,40276681,Maharashtra,71
June-2026,40276686,Rajasthan,71
June-2026,40276693,Gujarat,71
June-2026,40276695,Delhi Division,71
June-2026,40276698,Madhya Pradesh,71
June-2026,40276705,Odisha,71
June-2026,40276705,Punjab,71
June-2026,40276705,Telangana,71
June-2026,40276705,West Bengal,71
June-2026,40276706,Madhya Pradesh,71
June-2026,40276719,Jharkhand,71
June-2026,40276733,Andhra Pradesh,71
June-2026,40276735,Rajasthan,71
June-2026,40276740,Tamil Nadu,71
June-2026,40276742,Telangana,71
June-2026,40276743,Karnataka,71
June-2026,40276744,Maharashtra,71
June-2026,40276750,Punjab,71
June-2026,40276751,Haryana,71
June-2026,40276754,Uttar Pradesh,71
June-2026,40276755,Delhi Division,71
June-2026,40276755,Uttar Pradesh,71
June-2026,40276762,Uttarakhand,71
June-2026,40276763,Karnataka,71
June-2026,40276768,Karnataka,71
June-2026,40276768,Madhya Pradesh,71
June-2026,40276770,Gujarat,71
June-2026,40276776,Uttar Pradesh,71
June-2026,40276777,Uttarakhand,71
June-2026,40276779,Gujarat,71
June-2026,40276803,Bihar,71
June-2026,40276804,Madhya Pradesh,71
June-2026,40276805,Uttar Pradesh,71
June-2026,40276807,Delhi Division,71
June-2026,40276809,Jammu and Kashmir,71
June-2026,40276816,Delhi Division,71
June-2026,40276816,Uttar Pradesh,71
June-2026,40276821,Haryana,71
June-2026,40276822,Chhattisgarh,71
June-2026,40276822,Ropar Division,71
June-2026,40276833,Gujarat,71
June-2026,40276833,Jharkhand,71
June-2026,40276838,Tamil Nadu,71
June-2026,40276843,Jammu and Kashmir,71
June-2026,40276843,Punjab,71
June-2026,40276846,Madhesh Province,71
June-2026,40276846,Ontario,71
June-2026,40276858,Gujarat,71
June-2026,40276860,Haryana,71
June-2026,40276873,Madhya Pradesh,71
June-2026,40276890,Himachal Pradesh,71
June-2026,40276892,Maharashtra,71
June-2026,40276897,Odisha,71
June-2026,40276898,Chhattisgarh,71
June-2026,40276901,Maharashtra,71
June-2026,40276903,Gujarat,71
June-2026,40276904,Delhi Division,71
June-2026,40276906,Ropar Division,71
June-2026,40276915,Uttarakhand,71
June-2026,40276916,Himachal Pradesh,71
June-2026,40276917,Maharashtra,71
June-2026,40276918,Uttar Pradesh,71
June-2026,40276919,Maharashtra,71
June-2026,40276933,Dubai,71
June-2026,40276933,Karnataka,71
June-2026,40276936,Uttar Pradesh,71
June-2026,40276938,Jammu and Kashmir,71
June-2026,40276954,Himachal Pradesh,71
June-2026,40276954,Virginia,71
June-2026,40276956,Haryana,71
June-2026,40276963,Goa,71
June-2026,40276963,Jharkhand,71
June-2026,40276965,Rajasthan,71
June-2026,40276967,Haryana,71
June-2026,40276985,Madhya Pradesh,71
June-2026,40276991,Punjab,71
June-2026,40277009,Telangana,71
June-2026,40277018,Punjab,71
June-2026,40277022,Andhra Pradesh,71
June-2026,40277055,Jammu and Kashmir,71
June-2026,40277065,Uttarakhand,71
June-2026,40277072,Haryana,71
June-2026,40277076,Uttar Pradesh,71
June-2026,40277087,Bihar,71
June-2026,40277089,Tamil Nadu,71
June-2026,40277089,Uttarakhand,71
June-2026,40277090,Madhya Pradesh,71
June-2026,40277090,Maharashtra,71
June-2026,40277090,West Bengal,71
June-2026,40277092,Kerala,71
June-2026,40277104,Bihar,71
June-2026,40277109,West Bengal,71
June-2026,40277115,Chhattisgarh,71
June-2026,40277115,Dubai,71
June-2026,40277115,Karnataka,71
June-2026,40277116,Maharashtra,71
June-2026,40277118,Himachal Pradesh,71
June-2026,40277137,Bihar,71
June-2026,40277138,Tamil Nadu,71
June-2026,40277139,Bihar,71
June-2026,40277143,Jharkhand,71
June-2026,40277143,Telangana,71
June-2026,40277163,Chhattisgarh,71
June-2026,40277175,Punjab,71
June-2026,40277179,Lumbini Province,71
June-2026,40277182,Rajasthan,71
June-2026,40277187,Rajasthan,71
June-2026,40277210,Uttar Pradesh,71
June-2026,40277219,Telangana,71
June-2026,40277220,Tamil Nadu,71
June-2026,40277229,Jammu and Kashmir,71
June-2026,40277238,Goa,71
June-2026,40277239,Haryana,71
June-2026,40277249,Jharkhand,71
June-2026,40277249,Telangana,71
June-2026,40277257,Telangana,71
June-2026,40277259,West Bengal,71
June-2026,40277263,Delhi Division,71
June-2026,40277263,Madhya Pradesh,71
June-2026,40277277,Haryana,71
June-2026,40277290,Punjab,71
June-2026,40277294,Uttar Pradesh,71
June-2026,40277312,Assam,71
June-2026,40277312,Himachal Pradesh,71
June-2026,40277315,Madhya Pradesh,71
June-2026,40277316,Uttar Pradesh,71
June-2026,40277321,Bihar,71
June-2026,40277321,Haryana,71
June-2026,40277321,Maharashtra,71
June-2026,40277321,Rajasthan,71
June-2026,40277322,Ropar Division,71
June-2026,40277330,Punjab,71
June-2026,40277337,Uttar Pradesh,71
June-2026,40277338,Odisha,71
June-2026,40277346,Uttar Pradesh,71
June-2026,40277348,Uttar Pradesh,71
June-2026,40277358,Delhi Division,71
June-2026,40277366,Ontario,71
June-2026,40277386,Punjab,71
June-2026,40277399,Bihar,71
June-2026,40277410,Maharashtra,71
June-2026,40277413,Madhya Pradesh,71
June-2026,40277414,Bihar,71
June-2026,40277429,Madhya Pradesh,71
June-2026,40277429,Maharashtra,71
June-2026,40277431,Delhi Division,71
June-2026,40277456,Uttarakhand,71
June-2026,40277457,West Bengal,71
June-2026,40277460,Madhya Pradesh,71
June-2026,40277460,Maharashtra,71
June-2026,40277460,Uttarakhand,71
June-2026,40277461,Maharashtra,71
June-2026,40277468,Goa,71
June-2026,40277477,Ropar Division,71
June-2026,40277479,Chhattisgarh,71
June-2026,40277479,Odisha,71
June-2026,40277482,Rajasthan,71
June-2026,40277487,Odisha,71
June-2026,40277488,Virginia,71
June-2026,40277494,Rajasthan,71
June-2026,40277499,Arunachal Pradesh,71
June-2026,40277499,Bagmati Province,71
June-2026,40277499,Haryana,71
June-2026,40277501,Madhesh Province,71
June-2026,40277506,Delhi Division,71
June-2026,40277509,Odisha,71
June-2026,40277521,Haryana,71
June-2026,40277526,Odisha,71
June-2026,40277531,Uttar Pradesh,71
June-2026,40277531,Uttarakhand,71
June-2026,40277536,West Bengal,71
June-2026,40277541,Telangana,71
June-2026,40277550,Delhi Division,71
June-2026,40277551,Punjab,71
June-2026,40277558,Odisha,71
June-2026,40277558,Uttarakhand,71
June-2026,40277561,Madhya Pradesh,71
June-2026,40277566,Uttar Pradesh,71
June-2026,40277572,Meghalaya,71
June-2026,40277582,Gujarat,71
June-2026,40277587,Bihar,71
June-2026,40277604,Madhya Pradesh,71
June-2026,40277604,Rajasthan,71
June-2026,40277615,West Bengal,71
June-2026,40277627,Uttar Pradesh,71
June-2026,40277629,Jharkhand,71
June-2026,40277629,Punjab,71
June-2026,40277634,West Bengal,71
June-2026,40277640,Uttar Pradesh,71
June-2026,40277656,Assam,71
June-2026,40277662,Madhya Pradesh,71
June-2026,40277673,Maharashtra,71
June-2026,40277674,Uttar Pradesh,71
June-2026,40277685,Arunachal Pradesh,71
June-2026,40277688,Delhi Division,71
June-2026,40277693,Karnataka,71
June-2026,40277694,Jharkhand,71
June-2026,40277697,Uttar Pradesh,71
June-2026,40277708,Uttar Pradesh,71
June-2026,40277713,Uttar Pradesh,71
June-2026,40277714,Haryana,71
June-2026,40277717,Jammu and Kashmir,71
June-2026,40277717,Odisha,71
June-2026,40277720,Rajasthan,71
June-2026,40277742,Delhi Division,71
June-2026,40277752,Tamil Nadu,71
June-2026,40277756,Bihar,71
June-2026,40277756,Madhya Pradesh,71
June-2026,40277758,Bihar,71
June-2026,40277761,Kerala,71
June-2026,40277769,Punjab,71
June-2026,40277773,Andhra Pradesh,71
June-2026,40277778,Madhya Pradesh,71
June-2026,40277788,Gujarat,71
June-2026,40277788,Punjab,71
June-2026,40277789,Bihar,71
June-2026,40277792,Maharashtra,71
June-2026,40277793,Delhi Division,71
June-2026,40277795,Gujarat,71
June-2026,40277801,Delhi Division,71
June-2026,40277801,Uttar Pradesh,71
June-2026,40277810,Uttar Pradesh,71
June-2026,40277810,West Bengal,71
June-2026,40277811,Rajasthan,71
June-2026,40277813,West Bengal,71
June-2026,40277818,Rajasthan,71
June-2026,40277825,Delhi Division,71
June-2026,40277832,Haryana,71
June-2026,40277864,Gujarat,71
June-2026,40277867,Capital Governorate,71
June-2026,40277867,Ontario,71
June-2026,40277871,Haryana,71
June-2026,40277871,Jammu and Kashmir,71
June-2026,40277884,Madhya Pradesh,71
June-2026,40277885,Assam,71
June-2026,40277885,Ropar Division,71
June-2026,40277889,Haryana,71
June-2026,40277899,Uttar Pradesh,71
June-2026,40277899,Uttarakhand,71
June-2026,40277908,Rajasthan,71
June-2026,40277910,Chhattisgarh,71
June-2026,40277910,Himachal Pradesh,71
June-2026,40277910,Odisha,71
June-2026,40277918,Uttarakhand,71
June-2026,40277919,Haryana,71
June-2026,40277923,Tripura,71
June-2026,40277924,Haryana,71
June-2026,40277925,Odisha,71
June-2026,40277926,Gujarat,71
June-2026,40277936,Haryana,71
June-2026,40277938,Rajasthan,71
June-2026,40277939,Kerala,71
June-2026,40277944,Madhya Pradesh,71
June-2026,40277946,Delhi Division,71
June-2026,40277950,Delhi Division,71
June-2026,40277971,Bihar,71
June-2026,40277971,Rajasthan,71
June-2026,40277973,Telangana,71
June-2026,40277979,Delhi Division,71
June-2026,40277980,Jammu and Kashmir,71
June-2026,40277988,Tamil Nadu,71
June-2026,40277990,Gujarat,71
June-2026,40277990,Maharashtra,71
June-2026,40277993,Bihar,71
June-2026,40278001,Delhi Division,71
June-2026,40278006,Uttar Pradesh,71
June-2026,40278015,Himachal Pradesh,71
June-2026,40278015,Telangana,71
June-2026,40278022,Punjab,71
June-2026,40278024,Madhya Pradesh,71
June-2026,40278027,Rajasthan,71
June-2026,40278028,Kerala,71
June-2026,40278051,Uttar Pradesh,71
June-2026,40278056,Delhi Division,71
June-2026,40278060,Gujarat,71
June-2026,40278060,Madhya Pradesh,71
June-2026,40278071,Uttar Pradesh,71
June-2026,40278078,Bihar,71
June-2026,40278078,Gujarat,71
June-2026,40278080,Uttar Pradesh,71
June-2026,40278080,West Bengal,71
June-2026,40278089,Telangana,71
June-2026,40278090,West Bengal,71
June-2026,40278099,Rajasthan,71
June-2026,40278114,Haryana,71
June-2026,40278120,Maharashtra,71
June-2026,40278131,Haryana,71
June-2026,40278145,Rajasthan,71
June-2026,40278159,Uttar Pradesh,71
June-2026,40278168,Uttar Pradesh,71
June-2026,40278172,Riyadh Province,71
June-2026,40278178,Jharkhand,71
June-2026,40278180,Maharashtra,71
June-2026,40278186,Uttar Pradesh,71
June-2026,40278199,Himachal Pradesh,71
June-2026,40278199,Jammu and Kashmir,71
June-2026,40278201,Delhi Division,71
June-2026,40278213,Odisha,71
June-2026,40278214,Haryana,71
June-2026,40278215,Bihar,71
June-2026,40278226,Delhi Division,71
June-2026,40278258,Jammu and Kashmir,71
June-2026,40278258,Karnataka,71
June-2026,40278260,Bihar,71
June-2026,40278264,Uttarakhand,71
June-2026,40278273,Uttar Pradesh,71
June-2026,40278275,Delhi Division,71
June-2026,40278276,Meghalaya,71
June-2026,40278276,Tripura,71
June-2026,40278284,Bihar,71
June-2026,40278284,Jharkhand,71
June-2026,40278284,Madhya Pradesh,71
June-2026,40278297,Delhi Division,71
June-2026,40278303,Madhya Pradesh,71
June-2026,40278310,Assam,71
June-2026,40278310,Jammu and Kashmir,71
June-2026,40278323,West Bengal,71
June-2026,40278329,Gujarat,71
June-2026,40278332,Punjab,71
June-2026,40278332,West Bengal,71
June-2026,40278361,Karnataka,71
June-2026,40278361,Madhya Pradesh,71
June-2026,40278366,Bihar,71
June-2026,40278371,Haryana,71
June-2026,40278378,Ropar Division,71
June-2026,40278390,Jharkhand,71
June-2026,40278392,Delhi Division,71
June-2026,40278395,West Bengal,71
June-2026,40278402,Himachal Pradesh,71
June-2026,40278416,Tamil Nadu,71
June-2026,40278421,Chhattisgarh,71
June-2026,40278421,Jharkhand,71
June-2026,40278421,West Bengal,71
June-2026,40278423,Maharashtra,71
June-2026,40278430,West Bengal,71
June-2026,40278440,Chhattisgarh,71
June-2026,40278447,Maharashtra,71
June-2026,40278450,Uttar Pradesh,71
June-2026,40278451,Delhi Division,71
June-2026,40278454,Ropar Division,71
June-2026,40278455,Assam,71
June-2026,40278458,West Bengal,71
June-2026,40278466,Bihar,71
June-2026,40278470,Delhi Division,71
June-2026,40278481,Haryana,71
June-2026,40278492,West Bengal,71
June-2026,40278495,West Bengal,71
June-2026,40278500,Jammu and Kashmir,71
June-2026,40278524,Rajasthan,71
June-2026,40278526,Uttarakhand,71
June-2026,40278533,Rajasthan,71
June-2026,40278550,Gujarat,71
June-2026,40278554,Uttar Pradesh,71
June-2026,40278558,Punjab,71
June-2026,40278561,Eastern Province,71
June-2026,40278561,Himachal Pradesh,71
June-2026,40278574,Uttar Pradesh,71
June-2026,40278576,Delhi Division,71
June-2026,40278585,Himachal Pradesh,71
June-2026,40278585,West Bengal,71
June-2026,40278592,Dubai,71
June-2026,40278603,Assam,71
June-2026,40278603,Chhattisgarh,71
June-2026,40278603,Jammu and Kashmir,71
June-2026,40278603,Punjab,71
June-2026,40278618,Haryana,71
June-2026,40278621,Bihar,71
June-2026,40278622,Uttar Pradesh,71
June-2026,40278624,Punjab,71
June-2026,40278628,Himachal Pradesh,71
June-2026,40278630,Uttar Pradesh,71
June-2026,40278635,Uttar Pradesh,71
June-2026,40278636,Himachal Pradesh,71
June-2026,40278650,West Bengal,71
June-2026,40278651,Jammu and Kashmir,71
June-2026,40278651,Ropar Division,71
June-2026,40278651,Telangana,71
June-2026,40278653,Delhi Division,71
June-2026,40278667,Karnataka,71
June-2026,40278672,Haryana,71
June-2026,40278673,Jammu and Kashmir,71
June-2026,40278676,Ropar Division,71
June-2026,40278679,Jammu and Kashmir,71
June-2026,40278679,Jharkhand,71
June-2026,40278690,Uttar Pradesh,71
June-2026,40278695,Bihar,71
June-2026,40278700,Assam,71
June-2026,40278708,Madhya Pradesh,71
June-2026,40278711,Texas,71
June-2026,40278715,Haryana,71
June-2026,40278723,West Bengal,71
June-2026,40278725,Uttar Pradesh,71
June-2026,40278735,Madhya Pradesh,71
June-2026,40278735,Maharashtra,71
June-2026,40278741,Assam,71
June-2026,40278746,Tamil Nadu,71
June-2026,40278752,Punjab,71
June-2026,40278761,Jharkhand,71
June-2026,40278761,West Bengal,71
June-2026,40278787,Delhi Division,71
June-2026,40278802,Ontario,71
June-2026,40278812,Bihar,71
June-2026,40278818,Abu Dhabi,71
June-2026,40278820,Uttar Pradesh,71
June-2026,40278828,Gujarat,71
June-2026,40278829,Gujarat,71
June-2026,40278831,Uttar Pradesh,71
June-2026,40278840,Haryana,71
June-2026,40278840,West Bengal,71
June-2026,40278850,Jharkhand,71
June-2026,40278855,Assam,71
June-2026,40278855,Karnataka,71
June-2026,40278871,Gujarat,71
June-2026,40278875,Haryana,71
June-2026,40278891,Madhya Pradesh,71
June-2026,40278894,Jammu and Kashmir,71
June-2026,40278894,Karnataka,71
June-2026,40278917,British Columbia,71
June-2026,40278917,New Jersey,71
June-2026,40278923,Jharkhand,71
June-2026,40278923,Ropar Division,71
